call_id,rep_id,hcp_id,territory_id,product_promoted,call_date,month,year,month_num,channel,call_outcome,converted,call_duration_min,samples_dropped
C0006513,R032,H0329,T011,P003,2024-12-04,2024-12-01,2024,12,Virtual Detail,Neutral - Information Only,False,31,True
C0006514,R032,H0448,T011,P004,2024-12-01,2024-12-01,2024,12,Conference,Negative - No Interest,False,34,True
C0006515,R032,H0465,T011,P001,2024-12-22,2024-12-01,2024,12,In-Person Visit,Positive - Interest Shown,False,8,True
C0006516,R032,H0311,T011,P004,2024-12-18,2024-12-01,2024,12,Virtual Detail,Positive - Interest Shown,False,19,False
C0006517,R032,H0366,T011,P006,2024-12-26,2024-12-01,2024,12,In-Person Visit,Neutral - Information Only,False,22,False
C0006518,R033,H0431,T037,P004,2023-01-28,2023-01-01,2023,1,Conference,Positive - Interest Shown,True,16,True
C0006519,R033,H0431,T037,P001,2023-01-04,2023-01-01,2023,1,Virtual Detail,Positive - Interest Shown,False,20,True
C0006520,R033,H0431,T037,P004,2023-01-16,2023-01-01,2023,1,In-Person Visit,Positive - Interest Shown,False,15,True
C0006521,R033,H0084,T037,P003,2023-02-10,2023-02-01,2023,2,Speaker Program,Neutral - Information Only,False,15,False
C0006522,R033,H0084,T037,P002,2023-02-13,2023-02-01,2023,2,In-Person Visit,Positive - Prescription Written,True,13,True
C0006523,R033,H0084,T037,P003,2023-02-17,2023-02-01,2023,2,In-Person Visit,Negative - No Interest,False,12,True
C0006524,R033,H0396,T037,P002,2023-03-06,2023-03-01,2023,3,Conference,Positive - Interest Shown,False,22,False
C0006525,R033,H0396,T037,P001,2023-03-05,2023-03-01,2023,3,Email Follow-up,Neutral - Information Only,False,41,True
C0006526,R033,H0396,T037,P002,2023-03-02,2023-03-01,2023,3,In-Person Visit,Positive - Interest Shown,False,19,False
C0006527,R033,H0084,T037,P005,2023-04-04,2023-04-01,2023,4,In-Person Visit,Neutral - Information Only,False,9,True
C0006528,R033,H0396,T037,P002,2023-04-17,2023-04-01,2023,4,Virtual Detail,Positive - Interest Shown,True,41,False
C0006529,R033,H0084,T037,P002,2023-04-15,2023-04-01,2023,4,Virtual Detail,Neutral - Information Only,False,9,True
C0006530,R033,H0084,T037,P002,2023-05-20,2023-05-01,2023,5,Virtual Detail,Neutral - Information Only,False,36,True
C0006531,R033,H0396,T037,P006,2023-05-11,2023-05-01,2023,5,In-Person Visit,Positive - Interest Shown,True,26,True
C0006532,R033,H0084,T037,P001,2023-05-18,2023-05-01,2023,5,In-Person Visit,Neutral - Information Only,False,38,True
C0006533,R033,H0084,T037,P004,2023-06-16,2023-06-01,2023,6,In-Person Visit,Positive - Interest Shown,True,30,True
C0006534,R033,H0396,T037,P001,2023-06-05,2023-06-01,2023,6,Virtual Detail,Neutral - Information Only,False,28,True
C0006535,R033,H0396,T037,P004,2023-06-14,2023-06-01,2023,6,Email Follow-up,Negative - No Interest,False,28,True
C0006536,R033,H0396,T037,P002,2023-07-19,2023-07-01,2023,7,Virtual Detail,Positive - Prescription Written,True,43,True
C0006537,R033,H0396,T037,P005,2023-07-09,2023-07-01,2023,7,Email Follow-up,Follow-up Scheduled,False,9,False
C0006538,R033,H0431,T037,P003,2023-07-30,2023-07-01,2023,7,In-Person Visit,Positive - Prescription Written,False,14,False
C0006539,R033,H0431,T037,P004,2023-08-16,2023-08-01,2023,8,In-Person Visit,Positive - Prescription Written,False,25,True
C0006540,R033,H0396,T037,P004,2023-08-20,2023-08-01,2023,8,In-Person Visit,Positive - Prescription Written,False,23,True
C0006541,R033,H0396,T037,P002,2023-08-05,2023-08-01,2023,8,Virtual Detail,Positive - Prescription Written,True,7,True
C0006542,R033,H0396,T037,P006,2023-09-07,2023-09-01,2023,9,In-Person Visit,Positive - Interest Shown,True,34,True
C0006543,R033,H0396,T037,P006,2023-09-24,2023-09-01,2023,9,In-Person Visit,Positive - Prescription Written,False,7,False
C0006544,R033,H0084,T037,P006,2023-09-17,2023-09-01,2023,9,Virtual Detail,Follow-up Scheduled,False,41,True
C0006545,R033,H0084,T037,P002,2023-10-02,2023-10-01,2023,10,In-Person Visit,Positive - Prescription Written,False,8,True
C0006546,R033,H0396,T037,P002,2023-10-11,2023-10-01,2023,10,In-Person Visit,Neutral - Information Only,False,14,True
C0006547,R033,H0431,T037,P001,2023-10-30,2023-10-01,2023,10,Speaker Program,Positive - Interest Shown,False,22,True
C0006548,R033,H0084,T037,P001,2023-11-19,2023-11-01,2023,11,Conference,Positive - Interest Shown,True,10,True
C0006549,R033,H0084,T037,P006,2023-11-06,2023-11-01,2023,11,In-Person Visit,Positive - Interest Shown,True,5,True
C0006550,R033,H0431,T037,P004,2023-11-02,2023-11-01,2023,11,In-Person Visit,Negative - No Interest,False,9,False
C0006551,R033,H0431,T037,P001,2023-12-06,2023-12-01,2023,12,Virtual Detail,Neutral - Information Only,False,32,False
C0006552,R033,H0431,T037,P006,2023-12-15,2023-12-01,2023,12,Virtual Detail,Positive - Interest Shown,True,12,False
C0006553,R033,H0396,T037,P002,2023-12-21,2023-12-01,2023,12,Virtual Detail,Neutral - Information Only,False,23,False
C0006554,R033,H0396,T037,P002,2024-01-15,2024-01-01,2024,1,In-Person Visit,Negative - No Interest,False,10,True
C0006555,R033,H0431,T037,P002,2024-01-21,2024-01-01,2024,1,In-Person Visit,Negative - No Interest,False,33,True
C0006556,R033,H0396,T037,P001,2024-01-26,2024-01-01,2024,1,In-Person Visit,Neutral - Information Only,False,29,True
C0006557,R033,H0396,T037,P006,2024-02-16,2024-02-01,2024,2,Virtual Detail,Neutral - Information Only,False,30,False
C0006558,R033,H0396,T037,P002,2024-02-10,2024-02-01,2024,2,Conference,Neutral - Information Only,False,29,False
C0006559,R033,H0431,T037,P001,2024-02-09,2024-02-01,2024,2,In-Person Visit,Positive - Prescription Written,True,25,True
C0006560,R033,H0431,T037,P003,2024-03-10,2024-03-01,2024,3,Conference,Neutral - Information Only,False,30,True
C0006561,R033,H0084,T037,P001,2024-03-04,2024-03-01,2024,3,Virtual Detail,Neutral - Information Only,False,38,True
C0006562,R033,H0396,T037,P001,2024-03-27,2024-03-01,2024,3,Conference,Neutral - Information Only,False,41,False
C0006563,R033,H0084,T037,P003,2024-04-27,2024-04-01,2024,4,In-Person Visit,Neutral - Information Only,False,36,False
C0006564,R033,H0431,T037,P006,2024-04-15,2024-04-01,2024,4,In-Person Visit,Positive - Interest Shown,False,21,False
C0006565,R033,H0431,T037,P001,2024-04-27,2024-04-01,2024,4,In-Person Visit,Neutral - Information Only,False,26,True
C0006566,R033,H0084,T037,P004,2024-05-20,2024-05-01,2024,5,Email Follow-up,Positive - Prescription Written,True,42,True
C0006567,R033,H0396,T037,P002,2024-05-21,2024-05-01,2024,5,In-Person Visit,Positive - Interest Shown,True,31,True
C0006568,R033,H0396,T037,P003,2024-05-14,2024-05-01,2024,5,Virtual Detail,Positive - Interest Shown,True,39,True
C0006569,R033,H0084,T037,P005,2024-06-07,2024-06-01,2024,6,Email Follow-up,Positive - Interest Shown,False,33,True
C0006570,R033,H0396,T037,P002,2024-06-14,2024-06-01,2024,6,In-Person Visit,Neutral - Information Only,False,43,True
C0006571,R033,H0396,T037,P006,2024-06-23,2024-06-01,2024,6,Virtual Detail,Positive - Prescription Written,True,7,True
C0006572,R033,H0396,T037,P003,2024-07-25,2024-07-01,2024,7,In-Person Visit,Positive - Prescription Written,False,41,False
C0006573,R033,H0396,T037,P005,2024-07-25,2024-07-01,2024,7,In-Person Visit,Positive - Prescription Written,False,23,False
C0006574,R033,H0431,T037,P006,2024-07-12,2024-07-01,2024,7,In-Person Visit,Negative - No Interest,False,13,True
C0006575,R033,H0431,T037,P004,2024-08-13,2024-08-01,2024,8,Virtual Detail,Positive - Prescription Written,False,10,False
C0006576,R033,H0396,T037,P006,2024-08-25,2024-08-01,2024,8,In-Person Visit,Negative - No Interest,False,27,False
C0006577,R033,H0396,T037,P005,2024-08-01,2024-08-01,2024,8,Conference,Neutral - Information Only,False,41,True
C0006578,R033,H0396,T037,P001,2024-09-01,2024-09-01,2024,9,Virtual Detail,Positive - Prescription Written,False,18,True
C0006579,R033,H0396,T037,P003,2024-09-11,2024-09-01,2024,9,In-Person Visit,Positive - Prescription Written,True,5,False
C0006580,R033,H0084,T037,P001,2024-09-17,2024-09-01,2024,9,In-Person Visit,Neutral - Information Only,False,11,False
C0006581,R033,H0431,T037,P006,2024-10-05,2024-10-01,2024,10,In-Person Visit,Positive - Interest Shown,False,24,False
C0006582,R033,H0396,T037,P006,2024-10-14,2024-10-01,2024,10,In-Person Visit,Neutral - Information Only,False,28,True
C0006583,R033,H0084,T037,P002,2024-10-19,2024-10-01,2024,10,Email Follow-up,Neutral - Information Only,False,29,True
C0006584,R033,H0084,T037,P004,2024-11-27,2024-11-01,2024,11,In-Person Visit,Positive - Interest Shown,False,35,True
C0006585,R033,H0396,T037,P001,2024-11-11,2024-11-01,2024,11,In-Person Visit,Positive - Interest Shown,True,11,False
C0006586,R033,H0431,T037,P006,2024-11-29,2024-11-01,2024,11,Email Follow-up,Neutral - Information Only,False,24,True
C0006587,R033,H0396,T037,P003,2024-12-06,2024-12-01,2024,12,In-Person Visit,Positive - Interest Shown,False,10,False
C0006588,R033,H0431,T037,P005,2024-12-09,2024-12-01,2024,12,In-Person Visit,Positive - Interest Shown,False,44,False
C0006589,R033,H0396,T037,P004,2024-12-07,2024-12-01,2024,12,In-Person Visit,Positive - Interest Shown,False,32,True
C0006590,R034,H0038,T036,P003,2023-01-08,2023-01-01,2023,1,In-Person Visit,Positive - Prescription Written,True,43,True
C0006591,R034,H0192,T036,P004,2023-01-06,2023-01-01,2023,1,In-Person Visit,Negative - No Interest,False,16,True
C0006592,R034,H0236,T036,P003,2023-01-26,2023-01-01,2023,1,In-Person Visit,Neutral - Information Only,False,7,False
C0006593,R034,H0236,T036,P006,2023-01-08,2023-01-01,2023,1,Email Follow-up,Negative - No Interest,False,26,False
C0006594,R034,H0236,T036,P003,2023-01-06,2023-01-01,2023,1,In-Person Visit,Positive - Prescription Written,False,15,True
C0006595,R034,H0192,T036,P001,2023-01-06,2023-01-01,2023,1,Conference,Follow-up Scheduled,False,41,False
C0006596,R034,H0038,T036,P005,2023-02-08,2023-02-01,2023,2,In-Person Visit,Neutral - Information Only,False,42,True
C0006597,R034,H0038,T036,P004,2023-02-03,2023-02-01,2023,2,Email Follow-up,Positive - Interest Shown,False,10,True
C0006598,R034,H0061,T036,P003,2023-02-23,2023-02-01,2023,2,Virtual Detail,Neutral - Information Only,False,37,True
C0006599,R034,H0236,T036,P002,2023-02-04,2023-02-01,2023,2,Email Follow-up,Positive - Prescription Written,True,8,True
C0006600,R034,H0192,T036,P001,2023-02-18,2023-02-01,2023,2,In-Person Visit,Positive - Interest Shown,True,34,False
C0006601,R034,H0061,T036,P003,2023-02-24,2023-02-01,2023,2,In-Person Visit,Positive - Prescription Written,False,36,True
C0006602,R034,H0298,T036,P001,2023-03-11,2023-03-01,2023,3,Email Follow-up,Positive - Prescription Written,False,14,False
C0006603,R034,H0192,T036,P004,2023-03-07,2023-03-01,2023,3,In-Person Visit,Neutral - Information Only,False,23,True
C0006604,R034,H0061,T036,P006,2023-03-14,2023-03-01,2023,3,In-Person Visit,Positive - Prescription Written,True,38,False
C0006605,R034,H0236,T036,P001,2023-03-12,2023-03-01,2023,3,In-Person Visit,Neutral - Information Only,False,32,True
C0006606,R034,H0298,T036,P003,2023-03-12,2023-03-01,2023,3,In-Person Visit,Follow-up Scheduled,False,36,True
C0006607,R034,H0205,T036,P004,2023-03-06,2023-03-01,2023,3,Email Follow-up,Follow-up Scheduled,False,14,True
C0006608,R034,H0236,T036,P004,2023-04-16,2023-04-01,2023,4,In-Person Visit,Neutral - Information Only,False,7,True
C0006609,R034,H0236,T036,P001,2023-04-24,2023-04-01,2023,4,Email Follow-up,Negative - No Interest,False,40,True
C0006610,R034,H0298,T036,P005,2023-04-19,2023-04-01,2023,4,In-Person Visit,Neutral - Information Only,False,9,True
C0006611,R034,H0061,T036,P006,2023-04-13,2023-04-01,2023,4,In-Person Visit,Positive - Interest Shown,False,42,True
C0006612,R034,H0038,T036,P004,2023-04-21,2023-04-01,2023,4,In-Person Visit,Positive - Interest Shown,True,9,True
C0006613,R034,H0038,T036,P003,2023-04-04,2023-04-01,2023,4,Email Follow-up,Negative - No Interest,False,40,False
C0006614,R034,H0298,T036,P006,2023-05-27,2023-05-01,2023,5,Virtual Detail,Follow-up Scheduled,False,20,True
C0006615,R034,H0236,T036,P003,2023-05-04,2023-05-01,2023,5,In-Person Visit,Neutral - Information Only,False,5,False
C0006616,R034,H0061,T036,P002,2023-05-06,2023-05-01,2023,5,Email Follow-up,Neutral - Information Only,False,42,False
C0006617,R034,H0298,T036,P004,2023-05-16,2023-05-01,2023,5,In-Person Visit,Neutral - Information Only,False,36,False
C0006618,R034,H0192,T036,P003,2023-05-21,2023-05-01,2023,5,In-Person Visit,Neutral - Information Only,False,18,True
C0006619,R034,H0298,T036,P003,2023-05-10,2023-05-01,2023,5,Email Follow-up,Positive - Interest Shown,False,5,True
C0006620,R034,H0236,T036,P004,2023-06-13,2023-06-01,2023,6,Conference,Positive - Prescription Written,False,34,True
C0006621,R034,H0298,T036,P006,2023-06-19,2023-06-01,2023,6,In-Person Visit,Positive - Interest Shown,False,13,True
C0006622,R034,H0038,T036,P001,2023-06-27,2023-06-01,2023,6,In-Person Visit,Positive - Prescription Written,True,5,True
C0006623,R034,H0192,T036,P001,2023-06-23,2023-06-01,2023,6,Email Follow-up,Neutral - Information Only,False,28,True
C0006624,R034,H0061,T036,P003,2023-06-18,2023-06-01,2023,6,Virtual Detail,Positive - Interest Shown,True,15,False
C0006625,R034,H0192,T036,P005,2023-06-25,2023-06-01,2023,6,Conference,Positive - Interest Shown,True,8,True
C0006626,R034,H0192,T036,P002,2023-07-09,2023-07-01,2023,7,In-Person Visit,Positive - Prescription Written,False,34,True
C0006627,R034,H0192,T036,P004,2023-07-05,2023-07-01,2023,7,Email Follow-up,Positive - Interest Shown,True,44,True
C0006628,R034,H0236,T036,P004,2023-07-08,2023-07-01,2023,7,In-Person Visit,Neutral - Information Only,False,24,False
C0006629,R034,H0038,T036,P006,2023-07-19,2023-07-01,2023,7,In-Person Visit,Neutral - Information Only,False,42,True
C0006630,R034,H0192,T036,P002,2023-07-09,2023-07-01,2023,7,Virtual Detail,Neutral - Information Only,False,19,False
C0006631,R034,H0298,T036,P001,2023-07-04,2023-07-01,2023,7,In-Person Visit,Positive - Prescription Written,False,6,False
C0006632,R034,H0192,T036,P005,2023-08-16,2023-08-01,2023,8,In-Person Visit,Positive - Interest Shown,True,20,True
C0006633,R034,H0298,T036,P003,2023-08-18,2023-08-01,2023,8,In-Person Visit,Follow-up Scheduled,False,36,False
C0006634,R034,H0236,T036,P006,2023-08-15,2023-08-01,2023,8,Virtual Detail,Positive - Prescription Written,True,32,False
C0006635,R034,H0236,T036,P001,2023-08-22,2023-08-01,2023,8,In-Person Visit,Positive - Interest Shown,True,11,False
C0006636,R034,H0192,T036,P002,2023-08-24,2023-08-01,2023,8,Virtual Detail,Positive - Interest Shown,True,8,False
C0006637,R034,H0236,T036,P004,2023-08-24,2023-08-01,2023,8,Virtual Detail,Positive - Interest Shown,False,31,True
C0006638,R034,H0298,T036,P003,2023-09-18,2023-09-01,2023,9,Email Follow-up,Follow-up Scheduled,False,43,True
C0006639,R034,H0192,T036,P002,2023-09-05,2023-09-01,2023,9,In-Person Visit,Positive - Prescription Written,False,7,False
C0006640,R034,H0192,T036,P002,2023-09-12,2023-09-01,2023,9,Virtual Detail,Neutral - Information Only,False,16,True
C0006641,R034,H0205,T036,P003,2023-09-26,2023-09-01,2023,9,In-Person Visit,Positive - Interest Shown,False,38,True
C0006642,R034,H0236,T036,P003,2023-09-22,2023-09-01,2023,9,In-Person Visit,Positive - Prescription Written,False,35,True
C0006643,R034,H0061,T036,P002,2023-09-11,2023-09-01,2023,9,Virtual Detail,Positive - Interest Shown,True,25,True
C0006644,R034,H0205,T036,P005,2023-10-16,2023-10-01,2023,10,Email Follow-up,Positive - Interest Shown,False,9,False
C0006645,R034,H0298,T036,P002,2023-10-06,2023-10-01,2023,10,Speaker Program,Positive - Interest Shown,True,18,False
C0006646,R034,H0236,T036,P003,2023-10-22,2023-10-01,2023,10,Virtual Detail,Neutral - Information Only,False,38,True
C0006647,R034,H0236,T036,P003,2023-10-16,2023-10-01,2023,10,In-Person Visit,Follow-up Scheduled,False,29,False
C0006648,R034,H0298,T036,P001,2023-10-15,2023-10-01,2023,10,In-Person Visit,Neutral - Information Only,False,7,True
C0006649,R034,H0061,T036,P002,2023-10-29,2023-10-01,2023,10,Virtual Detail,Positive - Interest Shown,False,12,False
C0006650,R034,H0236,T036,P004,2023-11-14,2023-11-01,2023,11,Virtual Detail,Positive - Prescription Written,False,42,False
C0006651,R034,H0192,T036,P005,2023-11-17,2023-11-01,2023,11,In-Person Visit,Positive - Prescription Written,True,6,True
C0006652,R034,H0038,T036,P001,2023-11-19,2023-11-01,2023,11,Virtual Detail,Neutral - Information Only,False,41,False
C0006653,R034,H0038,T036,P004,2023-11-23,2023-11-01,2023,11,In-Person Visit,Follow-up Scheduled,False,34,False
C0006654,R034,H0061,T036,P003,2023-11-19,2023-11-01,2023,11,In-Person Visit,Negative - No Interest,False,11,True
C0006655,R034,H0298,T036,P006,2023-11-07,2023-11-01,2023,11,In-Person Visit,Positive - Interest Shown,True,16,True
C0006656,R034,H0061,T036,P001,2023-12-27,2023-12-01,2023,12,In-Person Visit,Negative - No Interest,False,6,True
C0006657,R034,H0298,T036,P002,2023-12-14,2023-12-01,2023,12,In-Person Visit,Positive - Prescription Written,True,40,True
C0006658,R034,H0038,T036,P004,2023-12-08,2023-12-01,2023,12,In-Person Visit,Neutral - Information Only,False,43,False
C0006659,R034,H0298,T036,P003,2023-12-07,2023-12-01,2023,12,Conference,Neutral - Information Only,False,42,True
C0006660,R034,H0205,T036,P006,2023-12-13,2023-12-01,2023,12,In-Person Visit,Positive - Prescription Written,False,35,False
C0006661,R034,H0192,T036,P004,2023-12-12,2023-12-01,2023,12,In-Person Visit,Neutral - Information Only,False,30,True
C0006662,R034,H0061,T036,P001,2024-01-05,2024-01-01,2024,1,Virtual Detail,Neutral - Information Only,False,23,False
C0006663,R034,H0038,T036,P003,2024-01-26,2024-01-01,2024,1,In-Person Visit,Neutral - Information Only,False,17,True
C0006664,R034,H0192,T036,P001,2024-01-08,2024-01-01,2024,1,In-Person Visit,Follow-up Scheduled,False,34,True
C0006665,R034,H0205,T036,P006,2024-01-03,2024-01-01,2024,1,In-Person Visit,Follow-up Scheduled,False,26,False
C0006666,R034,H0236,T036,P004,2024-01-23,2024-01-01,2024,1,Virtual Detail,Follow-up Scheduled,False,27,False
C0006667,R034,H0038,T036,P002,2024-01-09,2024-01-01,2024,1,In-Person Visit,Positive - Interest Shown,False,42,True
C0006668,R034,H0298,T036,P005,2024-02-15,2024-02-01,2024,2,Email Follow-up,Neutral - Information Only,False,41,True
C0006669,R034,H0236,T036,P001,2024-02-07,2024-02-01,2024,2,In-Person Visit,Positive - Prescription Written,False,14,False
C0006670,R034,H0192,T036,P004,2024-02-02,2024-02-01,2024,2,Email Follow-up,Neutral - Information Only,False,5,False
C0006671,R034,H0236,T036,P003,2024-02-15,2024-02-01,2024,2,Speaker Program,Follow-up Scheduled,False,17,False
C0006672,R034,H0236,T036,P004,2024-02-10,2024-02-01,2024,2,In-Person Visit,Positive - Prescription Written,True,10,False
C0006673,R034,H0236,T036,P003,2024-02-13,2024-02-01,2024,2,Virtual Detail,Negative - No Interest,False,33,True
C0006674,R034,H0061,T036,P003,2024-03-13,2024-03-01,2024,3,Virtual Detail,Positive - Interest Shown,True,17,False
