sale_id,rep_id,territory_id,product_id,month,year,month_num,units_sold,revenue_usd,discount_pct,net_revenue_usd
S002781,R040,T041,P004,2023-10-01,2023,10,1,173.3,0.097,156.49
S002782,R040,T041,P002,2023-11-01,2023,11,1,249.37,0.13,216.95
S002783,R040,T041,P004,2023-11-01,2023,11,1,235.65,0.08,216.8
S002784,R040,T041,P005,2023-12-01,2023,12,1,480.21,0.165,400.98
S002785,R040,T041,P006,2023-12-01,2023,12,1,535.09,0.148,455.9
S002786,R040,T041,P006,2024-01-01,2024,1,2,2145.34,0.035,2070.25
S002787,R040,T041,P001,2024-01-01,2024,1,1,119.31,0.044,114.06
S002788,R040,T041,P005,2024-01-01,2024,1,1,148.89,0.106,133.11
S002789,R040,T041,P002,2024-01-01,2024,1,1,592.76,0.132,514.52
S002790,R040,T041,P002,2024-02-01,2024,2,1,260.48,0.123,228.44
S002791,R040,T041,P001,2024-02-01,2024,2,1,668.54,0.149,568.93
S002792,R040,T041,P003,2024-02-01,2024,2,2,3143.76,0.143,2694.2
S002793,R040,T041,P005,2024-03-01,2024,3,1,332.83,0.167,277.25
S002794,R040,T041,P004,2024-03-01,2024,3,1,437.88,0.069,407.67
S002795,R040,T041,P003,2024-03-01,2024,3,1,554.5,0.063,519.57
S002796,R040,T041,P006,2024-03-01,2024,3,1,1213.02,0.049,1153.58
S002797,R040,T041,P004,2024-04-01,2024,4,1,458.53,0.126,400.76
S002798,R040,T041,P001,2024-04-01,2024,4,1,745.38,0.097,673.08
S002799,R040,T041,P006,2024-04-01,2024,4,1,1341.28,0.14,1153.5
S002800,R040,T041,P002,2024-04-01,2024,4,2,1536.28,0.084,1407.23
S002801,R040,T041,P006,2024-05-01,2024,5,1,1320.11,0.022,1291.07
S002802,R040,T041,P004,2024-05-01,2024,5,1,595.39,0.118,525.13
S002803,R040,T041,P003,2024-05-01,2024,5,1,1526.03,0.067,1423.79
S002804,R040,T041,P006,2024-06-01,2024,6,2,2242.42,0.115,1984.54
S002805,R040,T041,P005,2024-06-01,2024,6,1,137.54,0.106,122.96
S002806,R040,T041,P006,2024-07-01,2024,7,1,933.08,0.125,816.44
S002807,R040,T041,P002,2024-07-01,2024,7,2,1423.0,0.177,1171.13
S002808,R040,T041,P004,2024-07-01,2024,7,1,510.73,0.132,443.31
S002809,R040,T041,P004,2024-08-01,2024,8,1,531.08,0.098,479.03
S002810,R040,T041,P005,2024-08-01,2024,8,1,390.82,0.135,338.06
S002811,R040,T041,P006,2024-08-01,2024,8,1,931.51,0.037,897.04
S002812,R040,T041,P002,2024-09-01,2024,9,1,583.97,0.061,548.35
S002813,R040,T041,P004,2024-09-01,2024,9,1,337.18,0.154,285.25
S002814,R040,T041,P003,2024-10-01,2024,10,2,2743.76,0.112,2436.46
S002815,R040,T041,P005,2024-10-01,2024,10,1,101.73,0.043,97.36
S002816,R040,T041,P002,2024-10-01,2024,10,1,1229.04,0.144,1052.06
S002817,R040,T041,P001,2024-10-01,2024,10,1,743.94,0.06,699.3
S002818,R040,T041,P003,2024-11-01,2024,11,1,2195.49,0.038,2112.06
S002819,R040,T041,P002,2024-11-01,2024,11,1,1254.1,0.131,1089.81
S002820,R040,T041,P003,2024-12-01,2024,12,2,3664.1,0.083,3359.98
S002821,R040,T041,P004,2024-12-01,2024,12,1,137.24,0.151,116.52
S002822,R040,T041,P005,2024-12-01,2024,12,1,153.0,0.178,125.77
S002823,R040,T041,P001,2024-12-01,2024,12,1,238.6,0.166,198.99
S002824,R041,T049,P001,2023-01-01,2023,1,5,2475.13,0.146,2113.76
S002825,R041,T049,P002,2023-01-01,2023,1,3,2421.63,0.066,2261.8
S002826,R041,T049,P004,2023-02-01,2023,2,4,1438.99,0.114,1274.95
S002827,R041,T049,P002,2023-02-01,2023,2,4,3115.77,0.133,2701.37
S002828,R041,T049,P003,2023-02-01,2023,2,3,3864.97,0.1,3478.47
S002829,R041,T049,P005,2023-02-01,2023,2,2,630.39,0.17,523.22
S002830,R041,T049,P005,2023-03-01,2023,3,1,426.53,0.094,386.44
S002831,R041,T049,P006,2023-03-01,2023,3,1,774.63,0.171,642.17
S002832,R041,T049,P001,2023-03-01,2023,3,3,1260.42,0.02,1235.21
S002833,R041,T049,P006,2023-04-01,2023,4,3,2918.85,0.031,2828.37
S002834,R041,T049,P003,2023-04-01,2023,4,2,3481.75,0.106,3112.68
S002835,R041,T049,P002,2023-05-01,2023,5,3,2050.07,0.141,1761.01
S002836,R041,T049,P005,2023-05-01,2023,5,2,748.63,0.081,687.99
S002837,R041,T049,P003,2023-05-01,2023,5,1,1563.12,0.078,1441.2
S002838,R041,T049,P006,2023-05-01,2023,5,4,3573.01,0.074,3308.61
S002839,R041,T049,P001,2023-06-01,2023,6,1,619.69,0.145,529.83
S002840,R041,T049,P004,2023-06-01,2023,6,1,260.93,0.035,251.8
S002841,R041,T049,P005,2023-07-01,2023,7,5,1683.67,0.045,1607.9
S002842,R041,T049,P002,2023-07-01,2023,7,2,2026.99,0.063,1899.29
S002843,R041,T049,P005,2023-08-01,2023,8,1,332.02,0.042,318.08
S002844,R041,T049,P003,2023-08-01,2023,8,1,1146.48,0.125,1003.17
S002845,R041,T049,P004,2023-08-01,2023,8,1,259.6,0.06,244.02
S002846,R041,T049,P002,2023-08-01,2023,8,4,2954.63,0.028,2871.9
S002847,R041,T049,P005,2023-09-01,2023,9,3,993.58,0.171,823.68
S002848,R041,T049,P004,2023-09-01,2023,9,1,521.83,0.129,454.51
S002849,R041,T049,P002,2023-10-01,2023,10,1,1207.52,0.161,1013.11
S002850,R041,T049,P004,2023-10-01,2023,10,1,193.58,0.052,183.51
S002851,R041,T049,P006,2023-10-01,2023,10,1,663.51,0.159,558.01
S002852,R041,T049,P002,2023-11-01,2023,11,1,1047.63,0.132,909.34
S002853,R041,T049,P006,2023-11-01,2023,11,1,1667.0,0.043,1595.32
S002854,R041,T049,P004,2023-11-01,2023,11,3,1089.72,0.07,1013.44
S002855,R041,T049,P006,2023-12-01,2023,12,5,4506.71,0.17,3740.57
S002856,R041,T049,P004,2023-12-01,2023,12,1,608.66,0.053,576.4
S002857,R041,T049,P005,2024-01-01,2024,1,2,761.02,0.11,677.31
S002858,R041,T049,P001,2024-01-01,2024,1,2,1074.13,0.047,1023.65
S002859,R041,T049,P002,2024-02-01,2024,2,5,3653.17,0.164,3054.05
S002860,R041,T049,P006,2024-02-01,2024,2,4,4093.06,0.112,3634.64
S002861,R041,T049,P003,2024-02-01,2024,2,1,1698.77,0.079,1564.57
S002862,R041,T049,P004,2024-03-01,2024,3,1,347.39,0.105,310.91
S002863,R041,T049,P006,2024-03-01,2024,3,1,629.58,0.06,591.81
S002864,R041,T049,P002,2024-03-01,2024,3,2,1586.14,0.067,1479.87
S002865,R041,T049,P005,2024-03-01,2024,3,2,811.0,0.179,665.83
S002866,R041,T049,P005,2024-04-01,2024,4,2,832.39,0.11,740.83
S002867,R041,T049,P004,2024-04-01,2024,4,4,1434.93,0.027,1396.19
S002868,R041,T049,P006,2024-04-01,2024,4,1,1105.14,0.16,928.32
S002869,R041,T049,P001,2024-05-01,2024,5,1,443.92,0.129,386.65
S002870,R041,T049,P005,2024-05-01,2024,5,1,247.02,0.056,233.19
S002871,R041,T049,P006,2024-05-01,2024,5,1,1630.98,0.07,1516.81
S002872,R041,T049,P006,2024-06-01,2024,6,4,4055.0,0.169,3369.7
S002873,R041,T049,P003,2024-06-01,2024,6,3,4691.26,0.098,4231.52
S002874,R041,T049,P001,2024-06-01,2024,6,1,321.67,0.084,294.65
S002875,R041,T049,P002,2024-06-01,2024,6,2,1729.33,0.081,1589.25
S002876,R041,T049,P001,2024-07-01,2024,7,1,361.42,0.051,342.99
S002877,R041,T049,P003,2024-07-01,2024,7,1,2383.56,0.12,2097.53
S002878,R041,T049,P006,2024-07-01,2024,7,3,3393.34,0.173,2806.29
S002879,R041,T049,P005,2024-07-01,2024,7,2,619.44,0.154,524.05
S002880,R041,T049,P001,2024-08-01,2024,8,4,1833.49,0.119,1615.3
S002881,R041,T049,P002,2024-08-01,2024,8,3,2329.7,0.058,2194.58
S002882,R041,T049,P004,2024-08-01,2024,8,2,704.37,0.161,590.97
S002883,R041,T049,P003,2024-08-01,2024,8,2,3105.7,0.073,2878.98
S002884,R041,T049,P001,2024-09-01,2024,9,3,1458.27,0.061,1369.32
S002885,R041,T049,P006,2024-09-01,2024,9,2,2597.21,0.06,2441.38
S002886,R041,T049,P002,2024-09-01,2024,9,2,1435.96,0.064,1344.06
S002887,R041,T049,P004,2024-09-01,2024,9,2,796.57,0.054,753.56
S002888,R041,T049,P003,2024-10-01,2024,10,2,3380.11,0.065,3160.4
S002889,R041,T049,P005,2024-10-01,2024,10,1,512.57,0.15,435.68
S002890,R041,T049,P006,2024-10-01,2024,10,3,2744.23,0.033,2653.67
S002891,R041,T049,P001,2024-11-01,2024,11,2,942.57,0.127,822.86
S002892,R041,T049,P004,2024-11-01,2024,11,3,1012.48,0.098,913.26
S002893,R041,T049,P001,2024-12-01,2024,12,4,2097.53,0.132,1820.66
S002894,R041,T049,P006,2024-12-01,2024,12,2,2274.71,0.072,2110.93
S002895,R041,T049,P005,2024-12-01,2024,12,1,471.27,0.045,450.06
S002896,R041,T049,P004,2024-12-01,2024,12,2,835.37,0.058,786.92
S002897,R042,T014,P004,2023-01-01,2023,1,2,832.44,0.135,720.06
S002898,R042,T014,P002,2023-01-01,2023,1,3,2271.33,0.117,2005.58
S002899,R042,T014,P001,2023-02-01,2023,2,1,738.05,0.121,648.75
S002900,R042,T014,P003,2023-02-01,2023,2,1,694.49,0.139,597.96
S002901,R042,T014,P004,2023-02-01,2023,2,1,237.43,0.174,196.12
S002902,R042,T014,P006,2023-02-01,2023,2,1,543.58,0.025,529.99
S002903,R042,T014,P006,2023-03-01,2023,3,1,1168.74,0.157,985.25
S002904,R042,T014,P001,2023-03-01,2023,3,2,1257.01,0.067,1172.79
S002905,R042,T014,P004,2023-03-01,2023,3,2,773.41,0.058,728.55
S002906,R042,T014,P003,2023-03-01,2023,3,1,1892.92,0.175,1561.66
S002907,R042,T014,P003,2023-04-01,2023,4,3,4606.37,0.132,3998.33
S002908,R042,T014,P001,2023-04-01,2023,4,1,718.93,0.061,675.08
S002909,R042,T014,P005,2023-04-01,2023,4,1,447.4,0.054,423.24
S002910,R042,T014,P004,2023-04-01,2023,4,2,676.74,0.159,569.14
S002911,R042,T014,P001,2023-05-01,2023,5,1,631.82,0.11,562.32
S002912,R042,T014,P005,2023-05-01,2023,5,4,1318.15,0.078,1215.33
S002913,R042,T014,P001,2023-06-01,2023,6,3,1433.7,0.141,1231.55
S002914,R042,T014,P002,2023-06-01,2023,6,1,1281.37,0.164,1071.23
S002915,R042,T014,P004,2023-06-01,2023,6,3,1193.58,0.024,1164.93
S002916,R042,T014,P005,2023-06-01,2023,6,4,1223.31,0.09,1113.21
S002917,R042,T014,P006,2023-07-01,2023,7,3,2800.42,0.121,2461.57
S002918,R042,T014,P003,2023-07-01,2023,7,2,3561.07,0.118,3140.86
S002919,R042,T014,P001,2023-08-01,2023,8,1,245.69,0.076,227.02
S002920,R042,T014,P005,2023-08-01,2023,8,3,914.55,0.086,835.9
S002921,R042,T014,P002,2023-08-01,2023,8,1,596.28,0.109,531.29
S002922,R042,T014,P006,2023-08-01,2023,8,1,527.42,0.163,441.45
S002923,R042,T014,P003,2023-09-01,2023,9,1,869.42,0.171,720.75
S002924,R042,T014,P004,2023-09-01,2023,9,2,800.33,0.159,673.08
S002925,R042,T014,P005,2023-10-01,2023,10,2,804.24,0.083,737.49
S002926,R042,T014,P001,2023-10-01,2023,10,1,519.28,0.115,459.56
S002927,R042,T014,P006,2023-10-01,2023,10,1,1496.7,0.023,1462.28
S002928,R042,T014,P001,2023-11-01,2023,11,2,1007.62,0.057,950.19
S002929,R042,T014,P006,2023-11-01,2023,11,2,1922.06,0.095,1739.46
S002930,R042,T014,P002,2023-12-01,2023,12,1,854.19,0.153,723.5
S002931,R042,T014,P003,2023-12-01,2023,12,4,5853.25,0.056,5525.47
S002932,R042,T014,P003,2024-01-01,2024,1,1,1260.64,0.066,1177.44
S002933,R042,T014,P005,2024-01-01,2024,1,1,206.44,0.053,195.5
S002934,R042,T014,P002,2024-01-01,2024,1,2,1597.66,0.123,1401.15
S002935,R042,T014,P001,2024-01-01,2024,1,1,601.33,0.086,549.62
S002936,R042,T014,P001,2024-02-01,2024,2,4,1977.39,0.045,1888.41
S002937,R042,T014,P004,2024-02-01,2024,2,1,379.83,0.176,312.98
S002938,R042,T014,P004,2024-03-01,2024,3,1,146.78,0.083,134.6
S002939,R042,T014,P003,2024-03-01,2024,3,1,603.69,0.06,567.47
S002940,R042,T014,P005,2024-03-01,2024,3,3,964.71,0.124,845.09
S002941,R042,T014,P001,2024-03-01,2024,3,2,994.88,0.087,908.33
S002942,R042,T014,P004,2024-04-01,2024,4,3,1211.57,0.106,1083.14
S002943,R042,T014,P005,2024-04-01,2024,4,1,471.54,0.156,397.98
S002944,R042,T014,P003,2024-05-01,2024,5,2,3320.25,0.049,3157.56
S002945,R042,T014,P006,2024-05-01,2024,5,1,1700.99,0.147,1450.94
S002946,R042,T014,P002,2024-05-01,2024,5,3,2242.53,0.07,2085.55
S002947,R042,T014,P005,2024-06-01,2024,6,1,399.7,0.12,351.74
S002948,R042,T014,P004,2024-06-01,2024,6,1,232.76,0.144,199.24
S002949,R042,T014,P006,2024-06-01,2024,6,1,274.3,0.121,241.11
S002950,R042,T014,P001,2024-07-01,2024,7,1,317.82,0.109,283.18
S002951,R042,T014,P002,2024-07-01,2024,7,1,1174.1,0.17,974.5
S002952,R042,T014,P006,2024-07-01,2024,7,2,1869.5,0.084,1712.46
S002953,R042,T014,P004,2024-07-01,2024,7,2,891.47,0.036,859.38
S002954,R042,T014,P001,2024-08-01,2024,8,2,1158.8,0.177,953.69
S002955,R042,T014,P005,2024-08-01,2024,8,1,218.08,0.078,201.07
S002956,R042,T014,P006,2024-08-01,2024,8,1,833.93,0.171,691.33
S002957,R042,T014,P003,2024-08-01,2024,8,1,1336.45,0.152,1133.31
S002958,R042,T014,P003,2024-09-01,2024,9,2,3619.47,0.046,3452.97
S002959,R042,T014,P005,2024-09-01,2024,9,1,471.82,0.161,395.86
S002960,R042,T014,P002,2024-09-01,2024,9,1,839.01,0.068,781.96
S002961,R042,T014,P002,2024-10-01,2024,10,1,1068.99,0.074,989.88
S002962,R042,T014,P006,2024-10-01,2024,10,1,799.8,0.058,753.41
S002963,R042,T014,P002,2024-11-01,2024,11,2,1737.05,0.146,1483.44
S002964,R042,T014,P006,2024-11-01,2024,11,1,1654.97,0.05,1572.22
S002965,R042,T014,P004,2024-12-01,2024,12,1,186.03,0.111,165.38
S002966,R042,T014,P002,2024-12-01,2024,12,1,581.3,0.139,500.5
S002967,R042,T014,P001,2024-12-01,2024,12,1,271.18,0.048,258.16
S002968,R043,T015,P002,2023-01-01,2023,1,3,2624.51,0.121,2306.94
S002969,R043,T015,P005,2023-01-01,2023,1,3,1051.96,0.147,897.32
S002970,R043,T015,P004,2023-02-01,2023,2,2,827.07,0.165,690.6
S002971,R043,T015,P006,2023-02-01,2023,2,1,449.65,0.165,375.46
S002972,R043,T015,P003,2023-02-01,2023,2,1,1201.73,0.086,1098.38
S002973,R043,T015,P005,2023-02-01,2023,2,1,259.37,0.046,247.44
S002974,R043,T015,P005,2023-03-01,2023,3,3,885.38,0.121,778.25
S002975,R043,T015,P001,2023-03-01,2023,3,2,937.34,0.07,871.73
S002976,R043,T015,P003,2023-04-01,2023,4,2,3608.08,0.022,3528.7
S002977,R043,T015,P002,2023-04-01,2023,4,2,1785.16,0.051,1694.12
S002978,R043,T015,P001,2023-04-01,2023,4,4,1851.38,0.165,1545.9
S002979,R043,T015,P001,2023-05-01,2023,5,1,770.63,0.05,732.1
S002980,R043,T015,P005,2023-05-01,2023,5,1,558.95,0.168,465.05
S002981,R043,T015,P002,2023-05-01,2023,5,2,1709.47,0.068,1593.23
S002982,R043,T015,P004,2023-05-01,2023,5,3,966.63,0.107,863.2
S002983,R043,T015,P005,2023-06-01,2023,6,1,461.92,0.11,411.11
S002984,R043,T015,P002,2023-06-01,2023,6,2,1590.62,0.141,1366.34
S002985,R043,T015,P004,2023-06-01,2023,6,2,674.67,0.089,614.62
S002986,R043,T015,P001,2023-07-01,2023,7,1,760.01,0.147,648.29
S002987,R043,T015,P005,2023-07-01,2023,7,2,718.72,0.157,605.88
S002988,R043,T015,P003,2023-07-01,2023,7,3,3953.47,0.08,3637.19
S002989,R043,T015,P006,2023-08-01,2023,8,2,2093.1,0.087,1911.0
S002990,R043,T015,P005,2023-08-01,2023,8,1,391.01,0.024,381.63
S002991,R043,T015,P001,2023-08-01,2023,8,1,346.01,0.105,309.68
S002992,R043,T015,P004,2023-08-01,2023,8,1,269.91,0.04,259.11
S002993,R043,T015,P001,2023-09-01,2023,9,3,1349.49,0.059,1269.87
S002994,R043,T015,P006,2023-09-01,2023,9,1,1700.78,0.023,1661.66
S002995,R043,T015,P002,2023-09-01,2023,9,1,504.36,0.155,426.18
S002996,R043,T015,P004,2023-10-01,2023,10,1,501.03,0.086,457.94
S002997,R043,T015,P003,2023-10-01,2023,10,3,4109.12,0.147,3505.08
S002998,R043,T015,P002,2023-10-01,2023,10,2,1704.18,0.159,1433.22
S002999,R043,T015,P003,2023-11-01,2023,11,1,1631.7,0.124,1429.37
S003000,R043,T015,P004,2023-11-01,2023,11,3,943.48,0.11,839.7
S003001,R043,T015,P001,2023-11-01,2023,11,2,1134.25,0.118,1000.41
S003002,R043,T015,P006,2023-11-01,2023,11,1,1400.27,0.127,1222.44
S003003,R043,T015,P005,2023-12-01,2023,12,2,674.48,0.059,634.69
S003004,R043,T015,P003,2023-12-01,2023,12,2,3720.72,0.085,3404.46
S003005,R043,T015,P002,2023-12-01,2023,12,1,500.54,0.149,425.96
S003006,R043,T015,P001,2024-01-01,2024,1,3,1530.08,0.083,1403.08
S003007,R043,T015,P006,2024-01-01,2024,1,1,1648.7,0.045,1574.51
S003008,R043,T015,P006,2024-02-01,2024,2,4,3709.98,0.165,3097.83
S003009,R043,T015,P002,2024-02-01,2024,2,1,394.22,0.1,354.8
S003010,R043,T015,P004,2024-03-01,2024,3,1,414.34,0.04,397.77
S003011,R043,T015,P006,2024-03-01,2024,3,1,1749.45,0.154,1480.03
S003012,R043,T015,P005,2024-04-01,2024,4,1,395.33,0.058,372.4
S003013,R043,T015,P001,2024-04-01,2024,4,1,693.65,0.033,670.76
S003014,R043,T015,P005,2024-05-01,2024,5,2,701.35,0.088,639.63
S003015,R043,T015,P001,2024-05-01,2024,5,1,267.71,0.146,228.62
S003016,R043,T015,P004,2024-05-01,2024,5,1,248.09,0.02,243.13
S003017,R043,T015,P001,2024-06-01,2024,6,1,401.86,0.047,382.97
S003018,R043,T015,P004,2024-06-01,2024,6,1,216.46,0.113,192.0
S003019,R043,T015,P006,2024-06-01,2024,6,2,1947.79,0.074,1803.65
S003020,R043,T015,P004,2024-07-01,2024,7,1,376.32,0.03,365.03
S003021,R043,T015,P001,2024-07-01,2024,7,1,213.71,0.115,189.13
S003022,R043,T015,P006,2024-08-01,2024,8,1,988.19,0.094,895.3
S003023,R043,T015,P005,2024-08-01,2024,8,2,614.11,0.097,554.54
S003024,R043,T015,P003,2024-08-01,2024,8,1,752.26,0.091,683.8
S003025,R043,T015,P001,2024-09-01,2024,9,1,485.71,0.104,435.2
S003026,R043,T015,P002,2024-09-01,2024,9,1,815.23,0.037,785.07
S003027,R043,T015,P003,2024-10-01,2024,10,1,1817.99,0.085,1663.46
S003028,R043,T015,P006,2024-10-01,2024,10,1,1598.07,0.081,1468.63
S003029,R043,T015,P005,2024-10-01,2024,10,1,485.95,0.072,450.96
S003030,R043,T015,P001,2024-10-01,2024,10,1,621.69,0.104,557.03
S003031,R043,T015,P003,2024-11-01,2024,11,1,2478.95,0.045,2367.4
S003032,R043,T015,P004,2024-11-01,2024,11,2,797.73,0.136,689.24
S003033,R043,T015,P006,2024-11-01,2024,11,1,610.63,0.02,598.42
S003034,R043,T015,P004,2024-12-01,2024,12,1,430.14,0.165,359.17
S003035,R043,T015,P006,2024-12-01,2024,12,2,2252.84,0.179,1849.58
S003036,R043,T015,P005,2024-12-01,2024,12,1,199.19,0.137,171.9
S003037,R044,T031,P004,2023-01-01,2023,1,1,524.31,0.137,452.48
S003038,R044,T031,P003,2023-01-01,2023,1,1,1763.05,0.104,1579.69
S003039,R044,T031,P004,2023-02-01,2023,2,2,782.93,0.09,712.47
S003040,R044,T031,P003,2023-02-01,2023,2,1,2059.72,0.078,1899.06
S003041,R044,T031,P001,2023-02-01,2023,2,3,1343.74,0.125,1175.77
S003042,R044,T031,P002,2023-03-01,2023,3,1,842.65,0.067,786.19
S003043,R044,T031,P001,2023-03-01,2023,3,1,631.42,0.136,545.55
S003044,R044,T031,P005,2023-04-01,2023,4,1,404.41,0.18,331.62
S003045,R044,T031,P001,2023-04-01,2023,4,2,981.04,0.095,887.84
S003046,R044,T031,P002,2023-04-01,2023,4,2,1813.78,0.061,1703.14
S003047,R044,T031,P003,2023-05-01,2023,5,1,1839.39,0.061,1727.19
S003048,R044,T031,P002,2023-05-01,2023,5,1,1130.5,0.044,1080.76
S003049,R044,T031,P001,2023-05-01,2023,5,1,815.85,0.043,780.77
S003050,R044,T031,P001,2023-06-01,2023,6,1,796.22,0.078,734.11
S003051,R044,T031,P002,2023-06-01,2023,6,1,330.04,0.083,302.65
S003052,R044,T031,P005,2023-07-01,2023,7,2,620.01,0.155,523.91
S003053,R044,T031,P004,2023-07-01,2023,7,1,359.95,0.176,296.6
S003054,R044,T031,P003,2023-07-01,2023,7,1,1830.57,0.048,1742.7
S003055,R044,T031,P002,2023-08-01,2023,8,2,1468.75,0.159,1235.22
S003056,R044,T031,P006,2023-08-01,2023,8,1,636.67,0.092,578.1
S003057,R044,T031,P001,2023-09-01,2023,9,2,911.63,0.057,859.67
S003058,R044,T031,P005,2023-09-01,2023,9,1,450.42,0.164,376.55
S003059,R044,T031,P004,2023-09-01,2023,9,1,317.76,0.129,276.77
S003060,R044,T031,P002,2023-09-01,2023,9,1,671.49,0.146,573.45
S003061,R044,T031,P001,2023-10-01,2023,10,1,607.37,0.178,499.26
S003062,R044,T031,P003,2023-10-01,2023,10,1,802.79,0.083,736.16
S003063,R044,T031,P004,2023-10-01,2023,10,1,615.32,0.112,546.4
S003064,R044,T031,P005,2023-10-01,2023,10,1,531.52,0.135,459.76
S003065,R044,T031,P001,2023-11-01,2023,11,1,468.62,0.127,409.11
S003066,R044,T031,P002,2023-11-01,2023,11,2,1485.95,0.053,1407.19
S003067,R044,T031,P005,2023-11-01,2023,11,1,127.11,0.138,109.57
S003068,R044,T031,P001,2023-12-01,2023,12,2,966.85,0.073,896.27
S003069,R044,T031,P003,2023-12-01,2023,12,2,2545.06,0.173,2104.76
S003070,R044,T031,P005,2024-01-01,2024,1,1,303.44,0.057,286.14
S003071,R044,T031,P001,2024-01-01,2024,1,1,648.3,0.138,558.83
S003072,R044,T031,P006,2024-01-01,2024,1,1,563.91,0.096,509.77
S003073,R044,T031,P003,2024-02-01,2024,2,1,1714.23,0.057,1616.52
S003074,R044,T031,P002,2024-02-01,2024,2,2,1612.39,0.107,1439.86
S003075,R044,T031,P005,2024-02-01,2024,2,1,325.89,0.089,296.89
S003076,R044,T031,P001,2024-03-01,2024,3,2,1190.11,0.038,1144.89
S003077,R044,T031,P002,2024-03-01,2024,3,1,610.67,0.149,519.68
S003078,R044,T031,P004,2024-03-01,2024,3,3,1018.49,0.051,966.55
S003079,R044,T031,P006,2024-03-01,2024,3,1,1244.34,0.121,1093.77
S003080,R044,T031,P006,2024-04-01,2024,4,1,1645.73,0.126,1438.37
S003081,R044,T031,P004,2024-04-01,2024,4,3,940.67,0.149,800.51
S003082,R044,T031,P003,2024-05-01,2024,5,2,2563.83,0.053,2427.95
S003083,R044,T031,P001,2024-05-01,2024,5,2,840.35,0.175,693.29
S003084,R044,T031,P006,2024-05-01,2024,5,1,1460.6,0.124,1279.49
S003085,R044,T031,P002,2024-06-01,2024,6,1,911.22,0.049,866.57
S003086,R044,T031,P005,2024-06-01,2024,6,1,283.71,0.114,251.37
S003087,R044,T031,P003,2024-06-01,2024,6,1,1402.82,0.108,1251.32
S003088,R044,T031,P005,2024-07-01,2024,7,2,599.84,0.044,573.45
S003089,R044,T031,P002,2024-07-01,2024,7,1,385.12,0.032,372.8
S003090,R044,T031,P005,2024-08-01,2024,8,2,689.36,0.175,568.72
S003091,R044,T031,P004,2024-08-01,2024,8,1,337.97,0.048,321.75
S003092,R044,T031,P003,2024-08-01,2024,8,1,508.92,0.129,443.27
S003093,R044,T031,P006,2024-09-01,2024,9,1,1590.92,0.105,1423.87
S003094,R044,T031,P003,2024-09-01,2024,9,1,2302.12,0.151,1954.5
S003095,R044,T031,P001,2024-10-01,2024,10,1,225.78,0.033,218.33
S003096,R044,T031,P003,2024-10-01,2024,10,1,1067.15,0.037,1027.67
S003097,R044,T031,P002,2024-10-01,2024,10,1,390.73,0.065,365.33
S003098,R044,T031,P002,2024-11-01,2024,11,1,1092.08,0.052,1035.29
S003099,R044,T031,P006,2024-11-01,2024,11,1,692.67,0.165,578.38
S003100,R044,T031,P005,2024-11-01,2024,11,2,715.55,0.139,616.09
S003101,R044,T031,P001,2024-12-01,2024,12,1,774.65,0.066,723.52
S003102,R044,T031,P003,2024-12-01,2024,12,2,3578.93,0.173,2959.78
S003103,R044,T031,P002,2024-12-01,2024,12,1,260.41,0.163,217.96
S003104,R045,T001,P005,2023-01-01,2023,1,1,263.35,0.07,244.92
S003105,R045,T001,P002,2023-01-01,2023,1,1,797.4,0.083,731.22
S003106,R045,T001,P004,2023-01-01,2023,1,1,291.94,0.15,248.15
S003107,R045,T001,P003,2023-01-01,2023,1,1,363.62,0.109,323.99
S003108,R045,T001,P006,2023-02-01,2023,2,1,286.52,0.089,261.02
S003109,R045,T001,P001,2023-02-01,2023,2,1,144.5,0.17,119.93
S003110,R045,T001,P005,2023-02-01,2023,2,1,217.92,0.115,192.86
S003111,R045,T001,P002,2023-02-01,2023,2,1,84.21,0.065,78.74
S003112,R045,T001,P001,2023-03-01,2023,3,1,492.68,0.156,415.82
S003113,R045,T001,P004,2023-03-01,2023,3,1,190.09,0.133,164.81
S003114,R045,T001,P003,2023-03-01,2023,3,1,183.52,0.078,169.21
S003115,R045,T001,P005,2023-03-01,2023,3,1,211.7,0.047,201.75
S003116,R045,T001,P006,2023-04-01,2023,4,1,846.28,0.078,780.27
S003117,R045,T001,P001,2023-04-01,2023,4,1,190.33,0.111,169.2
S003118,R045,T001,P001,2023-05-01,2023,5,1,93.29,0.152,79.11
S003119,R045,T001,P004,2023-05-01,2023,5,1,241.48,0.095,218.54
S003120,R045,T001,P005,2023-05-01,2023,5,1,66.58,0.13,57.92
S003121,R045,T001,P006,2023-05-01,2023,5,1,310.79,0.03,301.47
S003122,R045,T001,P005,2023-06-01,2023,6,1,177.16,0.096,160.15
S003123,R045,T001,P004,2023-06-01,2023,6,1,49.7,0.102,44.63
S003124,R045,T001,P001,2023-06-01,2023,6,1,100.08,0.078,92.27
S003125,R045,T001,P003,2023-06-01,2023,6,1,569.41,0.143,487.98
S003126,R045,T001,P002,2023-07-01,2023,7,1,597.69,0.177,491.9
S003127,R045,T001,P003,2023-07-01,2023,7,1,455.69,0.097,411.49
S003128,R045,T001,P004,2023-07-01,2023,7,1,283.26,0.117,250.12
S003129,R045,T001,P005,2023-07-01,2023,7,1,90.65,0.126,79.23
S003130,R045,T001,P001,2023-08-01,2023,8,1,196.24,0.175,161.9
